"id","congr","logrt"
38,-0.5,6.55250788703459
38,-0.5,6.26339826259162
38,-0.5,6.25958146406492
38,0.5,6.19847871649231
38,0.5,6.12249280951439
38,0.5,6.25958146406492
38,0.5,6.3297209055227
38,0.5,6.39024066706535
38,0.5,6.49828214947643
38,0.5,6.49828214947643
38,0.5,6.26149168432104
38,0.5,6.25958146406492
38,0.5,6.25958146406492
38,0.5,6.49828214947643
38,0.5,6.39024066706535
38,0.5,6.12249280951439
38,0.5,6.4425401664682
38,0.5,6.3297209055227
38,0.5,6.3297209055227
38,0.5,6.20050917404269
38,0.5,6.32793678372919
38,0.5,6.26339826259162
38,0.5,6.26149168432104
38,0.5,6.19847871649231
38,0.5,6.19847871649231
38,0.5,6.26149168432104
38,0.5,6.39024066706535
38,0.5,6.26339826259162
38,0.5,6.38856140554563
38,0.5,6.49828214947643
38,0.5,6.19847871649231
38,0.5,6.3919171133926
38,0.5,6.19847871649231
38,0.5,6.3919171133926
38,0.5,6.04025471127741
38,0.5,5.95064255258773
38,0.5,6.38856140554563
38,0.5,6.26149168432104
39,-0.5,6.60123011872888
39,-0.5,6.5510803350434
39,-0.5,6.49828214947643
39,-0.5,6.4425401664682
39,-0.5,6.4425401664682
39,-0.5,6.49828214947643
39,-0.5,6.5510803350434
39,-0.5,6.55250788703459
39,-0.5,6.81234509417748
39,-0.5,6.5510803350434
39,-0.5,6.60258789218934
39,-0.5,6.38856140554563
39,-0.5,6.5510803350434
39,-0.5,6.68835471394676
39,-0.5,6.60123011872888
39,-0.5,6.68835471394676
39,-0.5,6.68835471394676
39,-0.5,6.73340189183736
39,-0.5,6.60123011872888
39,-0.5,6.49828214947643
39,-0.5,6.60123011872888
39,-0.5,6.4425401664682
39,-0.5,6.5510803350434
39,-0.5,6.49828214947643
39,-0.5,6.5510803350434
39,-0.5,6.60123011872888
39,-0.5,6.4425401664682
39,-0.5,6.49828214947643
39,-0.5,6.4425401664682
39,-0.5,6.20050917404269
39,-0.5,6.49828214947643
39,-0.5,6.4425401664682
39,-0.5,6.38856140554563
39,-0.5,6.32793678372919
39,-0.5,6.64378973314767
39,-0.5,6.3297209055227
39,-0.5,6.26149168432104
39,0.5,6.73340189183736
39,0.5,6.5510803350434
39,0.5,6.49828214947643
39,0.5,6.77078942390898
39,0.5,6.3919171133926
39,0.5,6.49828214947643
39,0.5,6.49828214947643
39,0.5,6.39024066706535
39,0.5,6.32793678372919
39,0.5,6.68959926917897
39,0.5,6.60123011872888
39,0.5,6.39024066706535
39,0.5,6.5510803350434
39,0.5,6.68835471394676
39,0.5,6.64378973314767
39,0.5,6.39024066706535
39,0.5,6.49828214947643
39,0.5,6.68959926917897
39,0.5,6.49828214947643
39,0.5,6.54965074223381
39,0.5,6.38856140554563
39,0.5,6.39024066706535
39,0.5,6.54965074223381
39,0.5,6.60123011872888
39,0.5,6.49828214947643
39,0.5,6.19847871649231
39,0.5,6.49828214947643
39,0.5,6.49828214947643
39,0.5,6.54965074223381
39,0.5,6.4425401664682
39,0.5,6.69084227741856
39,0.5,6.49828214947643
39,0.5,6.4425401664682
39,0.5,6.32793678372919
39,0.5,6.49677499018586
39,0.5,6.73340189183736
39,0.5,6.12249280951439
40,-0.5,6.8501261661455
40,-0.5,6.60258789218934
40,-0.5,6.60123011872888
40,-0.5,6.98841318199959
40,-0.5,6.85118492749374
40,-0.5,6.81124437860129
40,-0.5,6.95463886488099
40,-0.5,6.81124437860129
40,-0.5,6.64248680136726
40,-0.5,6.64378973314767
40,-0.5,7.08002649992259
40,-0.5,6.49828214947643
40,-0.5,6.68959926917897
40,-0.5,6.81234509417748
40,-0.5,6.7719355558396
40,-0.5,6.81124437860129
40,-0.5,6.4425401664682
40,-0.5,6.73459165997295
40,-0.5,6.73221070646721
40,-0.5,6.77078942390898
40,-0.5,6.88346258641309
40,-0.5,6.77078942390898
40,-0.5,6.77078942390898
40,-0.5,6.68959926917897
40,-0.5,6.60258789218934
40,-0.5,6.73459165997295
40,-0.5,6.5510803350434
40,-0.5,6.68959926917897
40,-0.5,6.8501261661455
40,-0.5,6.60123011872888
40,-0.5,6.5510803350434
40,-0.5,6.5510803350434
40,-0.5,6.44413125670044
40,-0.5,6.81124437860129
40,0.5,6.73340189183736
40,0.5,6.73459165997295
40,0.5,6.68959926917897
40,0.5,6.73340189183736
40,0.5,6.95463886488099
40,0.5,7.01660968389422
40,0.5,6.49828214947643
40,0.5,6.85118492749374
40,0.5,6.77078942390898
40,0.5,6.60123011872888
40,0.5,6.64378973314767
40,0.5,6.49828214947643
40,0.5,6.73340189183736
40,0.5,6.73459165997295
40,0.5,6.68959926917897
40,0.5,6.68959926917897
40,0.5,6.77078942390898
40,0.5,6.49828214947643
40,0.5,6.7696419768525
40,0.5,6.5510803350434
40,0.5,6.77078942390898
40,0.5,6.77078942390898
40,0.5,6.60258789218934
40,0.5,6.60123011872888
40,0.5,6.98841318199959
40,0.5,6.64378973314767
40,0.5,6.69084227741856
40,0.5,6.95463886488099
40,0.5,6.49828214947643
40,0.5,6.73340189183736
40,0.5,6.73340189183736
40,0.5,6.69084227741856
40,0.5,6.60123011872888
41,-0.5,6.32793678372919
41,-0.5,6.19847871649231
41,-0.5,6.12249280951439
41,-0.5,6.04025471127741
41,-0.5,6.04025471127741
41,-0.5,6.49828214947643
41,-0.5,6.19847871649231
41,-0.5,6.19644412779452
41,-0.5,6.3297209055227
41,-0.5,6.39024066706535
41,-0.5,6.26149168432104
41,-0.5,6.19847871649231
41,-0.5,6.04025471127741
41,-0.5,6.32793678372919
41,-0.5,6.3919171133926
41,-0.5,5.94803498918065
41,-0.5,6.04025471127741
41,-0.5,6.19847871649231
41,-0.5,6.04025471127741
41,-0.5,6.12249280951439
41,-0.5,6.39024066706535
41,-0.5,6.39024066706535
41,-0.5,6.12468339089421
41,-0.5,6.12249280951439
41,-0.5,6.12249280951439
41,-0.5,6.12249280951439
41,-0.5,6.32793678372919
41,-0.5,6.04025471127741
41,-0.5,5.75890177387728
41,-0.5,6.04025471127741
41,-0.5,6.12249280951439
41,-0.5,6.32793678372919
41,-0.5,5.95064255258773
41,-0.5,6.04025471127741
41,-0.5,5.35658627467201
41,-0.5,6.39024066706535
41,0.5,6.04025471127741
41,0.5,6.26149168432104
41,0.5,5.95064255258773
41,0.5,5.95064255258773
41,0.5,6.19847871649231
41,0.5,6.26339826259162
41,0.5,6.04025471127741
41,0.5,6.12249280951439
41,0.5,6.12249280951439
41,0.5,6.19644412779452
41,0.5,6.03787091992214
41,0.5,6.19847871649231
41,0.5,6.19847871649231
41,0.5,6.04025471127741
41,0.5,6.04025471127741
41,0.5,6.26149168432104
41,0.5,6.12249280951439
41,0.5,6.4425401664682
41,0.5,5.95064255258773
41,0.5,6.12249280951439
41,0.5,6.19847871649231
41,0.5,6.19847871649231
41,0.5,6.12249280951439
41,0.5,6.12249280951439
41,0.5,6.12249280951439
41,0.5,6.19847871649231
41,0.5,6.3919171133926
41,0.5,6.26339826259162
41,0.5,6.04025471127741
41,0.5,6.19847871649231
41,0.5,6.04025471127741
41,0.5,6.25958146406492
41,0.5,6.12249280951439
41,0.5,6.12249280951439
41,0.5,6.3261494731551
41,0.5,5.95064255258773
41,0.5,6.12249280951439
